Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_CODT_CREATURES_SKINS_AND_ACCESSORIES,,Skins and Accessories,スキンとアクセサリー,Skins und Zubehör,Skins et Accessoires,Skins y Accesorios,Skins e Acessórios,Скины и аксессуары,Skin e Accessori,外觀與配件,皮肤和饰品,스킨과 액세서리,Skórki i Akcesoria,Скіни та аксесуари,Skins en Accessoires,Kaplamalar ve Aksesuarlar
L_CODT_RELICS_INTRODUCTION,,Introduction,はじめに,Einführung,Introduction,Introducción,Introdução,Введение,Introduzione,介紹,简介,소개,Wprowadzenie,Вступ,Introductie,Giriş
L_CODT_RELICS_PROPHECIES,,Prophecies,予言,Prophezeiungen,Prophéties,Profecías,Profecias,Пророчества,Profezie,預言,预言,예언,Przepowiednie,Пророцтва,Profetieën,Kehanetler
L_CODT_RELICS_PIETY,,Piety,信仰,Frömmigkeit,Piété,Piedad,Piedade,Благочестие,Pietà,虔誠,虔诚,경건함,Pobożność,Благочестя,Vroomheid,Dindarlık
L_CODT_RELICS_RELICS_OF_THE_GODS,,Relics of the Gods,神々の遺物,Relikte der Götter,Reliques des Dieux,Reliquias de los Dioses,Relíquias dos Deuses,Реликвии Богов,Reliquie degli Dei,神明遺物,众神圣物,신들의 유물,Relikwie Bogów,Реліквії Богів,Relikwieën van de Goden,Tanrıların Kalıntıları
L_CODT_RELICS_RELIQUARY_UPGRADES,,Reliquary Upgrades,聖遺物強化,Reliquien-Verbesserungen,Améliorations de Reliquaire,Mejoras del Relicario,Melhorias de Relicário,Улучшения Реликвария,Potenziamenti del Reliquiario,聖物升級,圣物库升级,유물함 업그레이드,Ulepszenia Relikwiarza,Покращення Реліквій,Reliekschrijn Verbeteringen,Kutsal Kalıntı Yükseltmeleri
L_CODT_RELICS_ATTUNEMENT,,Attunement,調律,Einstimmung,Harmonisation,Sintonización,Sintonização,Настройка,Sintonia,協調,同调,조율,Dostrojenie,Налаштування,Afstemming,Uyumlama
L_CODT_RODIANCREATUREMASTERS_INTRODUCTION,,Introduction,はじめに,Einführung,Introduction,Introducción,Introdução,Введение,Introduzione,介紹,简介,소개,Wprowadzenie,Вступ,Introductie,Giriş
L_CODT_RODIANCREATUREMASTERS_MASTERY,,Mastery,熟練度,Meisterschaft,Maîtrise,Maestría,Maestria,Мастерство,Maestria,精通,大师,숙련도,Mistrzostwo,Майстерність,Meesterschap,Ustalık
L_CODT_RODIANCREATUREMASTERS_REWARDS,,Rewards,報酬,Belohnungen,Récompenses,Recompensas,Recompensas,Награды,Ricompense,獎勵,奖励,보상,Nagrody,Нагороди,Beloningen,Ödüller
L_CODT_GATEOFTHEGODS_INTRODUCTION,,Introduction,はじめに,Einführung,Introduction,Introducción,Introdução,Введение,Introduzione,介紹,简介,소개,Wprowadzenie,Вступ,Introductie,Giriş
L_CODT_GATEOFTHEGODS_GATE_OF_THE_GODS_KEYS,,Gate of the Gods Keys,神々の門の鍵,Schlüssel des Göttentors,Clés de la Porte des Dieux,Llaves de la Puerta de los Dioses,Chaves do Portão dos Deuses,Ключи от Врат Богов,Chiavi del Portale degli Dei,神之門鑰匙,众神之门钥匙,신들의 문 열쇠,Klucze do Bramy Bogów,Ключі від Брами Богів,Sleutels van de Poort der Goden,Tanrıların Kapısı Anahtarları
L_CODT_GATEOFTHEGODS_DIFFICULTY,,Difficulty,難易度,Schwierigkeit,Difficulté,Dificultad,Dificuldade,Сложность,Difficoltà,難度,难度,난이도,Poziom trudności,Складність,Moeilijkheidsgraad,Zorluk
L_CODT_GATEOFTHEGODS_AVATARS,,Avatars,アバター,Avatare,Avatars,Avatares,Avatares,Аватары,Avatar,化身,化身,아바타,Awatary,Аватари,Avatars,Avatarlar
L_CODT_GATEOFTHEGODS_GODFORGE,,Godforge,ゴッドフォージ,Götterschmiede,Godforge,Fragua Divina,Forja Divina,Кузница богов,Forgia Divina,神鑄,众神熔炉,신의 대장간,Kuźnia Bogów,Кузня богів,Godsmederij,Tanrı Ocağı
L_CODT_GATEOFTHEGODS_ASCENSION,,Ascension,アセンション,Aufstieg,Ascension,Ascensión,Ascensão,Вознесение,Ascensione,飛昇,飞升,승천,Wniebowstąpienie,Вознесіння,Verheffing,Yükseliş
L_CODT_GUILDSANDFALSEGODS_INTRODUCTION,,Introduction,はじめに,Einführung,Introduction,Introducción,Introdução,Введение,Introduzione,介紹,简介,소개,Wprowadzenie,Вступ,Introductie,Giriş
L_CODT_GUILDSANDFALSEGODS_GUILDS_OF_RODIA,,Guilds of Rodia,ロディアのギルド,Gilden von Rodia,Guildes de Rodia,Gremios de Rodia,Guildas de Rodia,Гильдии Родии,Gilde di Rodia,羅迪亞公會,罗迪亚公会,로디아의 길드,Gildie Rodii,Гільдії Родії,Gilden van Rodia,Rodia Loncaları
L_CODT_GUILDSANDFALSEGODS_FALSE_GODS,,False Gods,偽りの神々,Falsche Götter,Faux Dieux,Dioses Falsos,Falsos Deuses,Ложные Боги,Falsi Dei,偽神,伪神,거짓 신들,Fałszywi Bogowie,Фальшиві Боги,Valse Goden,Sahte Tanrılar
L_CODT_GUILDSANDFALSEGODS_ANOINTMENTS,,Anointments,アノイントメント,Salbungen,Onctions,Unciones,Unções,Помазания,Unzioni,塗油,圣油,축성,Namaszczenia,Помазання,Zalvingen,Kutsama
L_CODT_NETHERBOSSES_INTRODUCTION,,Introduction,はじめに,Einführung,Introduction,Introducción,Introdução,Введение,Introduzione,介紹,简介,소개,Wprowadzenie,Вступ,Introductie,Giriş
L_COD_DEFAULTDURATION,,Default Duration: {1} Turn(s),デフォルト持続時間：{1}ターン,Standarddauer: {1} Runde(n),Durée par défaut : {1} Tour(s),Duración Predeterminada: {1} Turno(s),Duração Padrão: {1} Turno(s),Стандартная длительность: {1} ход(ов),Durata Predefinita: {1} Turno/i,預設持續時間：{1} 回合,默认持续时间：{1}回合,기본 지속 시간: {1} 턴,Domyślny Czas Trwania: {1} Tura/Tury,Стандартна тривалість: {1} хід/ходи,Standaard Duur: {1} Beurt(en),Varsayılan Süre: {1} Tur
L_COD_DEMONWARNING,,Demons are never granted by effects that generate random minions.,悪魔はランダムな手下を生成する効果によって付与されることはありません。,"Dämonen werden niemals durch Effekte gewährt, die zufällige Diener erzeugen.",Les démons ne sont jamais accordés par des effets qui génèrent des serviteurs aléatoires.,Los demonios nunca se otorgan por efectos que generan esbirros aleatorios.,Demônios nunca são concedidos por efeitos que geram lacaios aleatórios.,"Демоны никогда не появляются в результате эффектов, создающих случайных миньонов.",I demoni non vengono mai concessi da effetti che generano servitori casuali.,惡魔永遠不會由產生隨機手下的效果所賦予。,恶魔永远不会通过生成随机仆从的效果获得。,악마는 무작위 하수인을 생성하는 효과로 절대 부여되지 않습니다.,Demony nigdy nie są przyznawane przez efekty generujące losowych sługusów.,"Демони ніколи не надаються ефектами, які створюють випадкових посіпак.",Demonen worden nooit verkregen door effecten die willekeurige handlangers genereren.,"İblis'ler, rastgele yardakçılar üreten etkiler tarafından asla verilmez."
L_COD_DEMONLEAVE,,Chance to leave at start of master's turn: {1}%,マスターのターン開始時に離脱する確率：{1}％,"Chance, zu Beginn des Zuges des Meisters zu verschwinden: {1}%",Chance de partir au début du tour du maître : {1}%,Probabilidad de irse al inicio del turno del maestro: {1}%,Chance de sair no início do turno do mestre: {1}%,Шанс уйти в начале хода хозяина: {1}%,Possibilità di andarsene all'inizio del turno del padrone: {1}%,在主人回合開始時有機會離開：{1}%,主人回合开始时离开的几率：{1}%,주인의 턴 시작 시 떠날 확률: {1}%,Szansa na opuszczenie na początku tury mistrza: {1}%,Шанс піти на початку ходу господаря: {1}%,Kans om te vertrekken aan het begin van de beurt van de meester: {1}%,Efendinin sırası başladığında ayrılma şansı: {1}%
L_CODD_ARTIFACTS_INTRODUCTION,,"Each of your creatures can equip one Artifact. Artifacts grant powerful bonuses to their bearers, including stat bonuses, on-hit effects, new traits, and much more.\n\nThe Blacksmith in your castle allows you to craft and enhance Artifacts. In order to do so, you must pay him a certain amount of {RES_BRIMSTONE} for his services.",各クリーチャーは一つのアーティファクトを装備できます。アーティファクトは装備者に能力値ボーナス、攻撃時効果、新しい特性など、強力な恩恵をもたらします。\n\n城内の鍛冶屋ではアーティファクトの作成や強化ができます。そのためには、彼のサービスに対して一定量の{RES_BRIMSTONE}を支払う必要があります。,"Jede deiner Kreaturen kann ein Artefakt ausrüsten. Artefakte gewähren ihren Trägern mächtige Boni, darunter Statusboni, Effekte bei Treffern, neue Merkmale und vieles mehr.\n\nDer Schmied in deiner Burg ermöglicht es dir, Artefakte herzustellen und zu verbessern. Um dies zu tun, musst du ihm eine bestimmte Menge an {RES_BRIMSTONE} für seine Dienste zahlen.","Chacune de vos créatures peut équiper un Artéfact. Les Artéfacts accordent de puissants bonus à leurs porteurs, notamment des bonus de statistiques, des effets au toucher, de nouveaux traits, et bien plus encore.\n\nLe Forgeron dans votre château vous permet de fabriquer et d'améliorer des Artéfacts. Pour ce faire, vous devez lui payer une certaine quantité de {RES_BRIMSTONE} pour ses services.","Cada una de tus criaturas puede equipar un Artefacto. Los Artefactos otorgan poderosas bonificaciones a sus portadores, incluyendo bonificaciones de estadísticas, efectos al golpear, nuevos rasgos y mucho más.\n\nEl Herrero en tu castillo te permite fabricar y mejorar Artefactos. Para hacerlo, debes pagarle una cierta cantidad de {RES_BRIMSTONE} por sus servicios.","Cada uma das suas criaturas pode equipar um Artefato. Artefatos concedem poderosos bônus aos seus portadores, incluindo bônus de atributos, efeitos ao acertar, novos traços e muito mais.\n\nO Ferreiro em seu castelo permite que você crie e aprimore Artefatos. Para isso, você deve pagar a ele uma certa quantidade de {RES_BRIMSTONE} por seus serviços.","Каждое из ваших существ может экипировать один Артефакт. Артефакты дают мощные бонусы своим носителям, включая бонусы к характеристикам, эффекты при попадании, новые особенности и многое другое.\n\nКузнец в вашем замке позволяет вам создавать и улучшать Артефакты. Для этого вы должны заплатить ему определенное количество {RES_BRIMSTONE} за его услуги.","Ognuna delle tue creature può equipaggiare un Artefatto. Gli Artefatti conferiscono potenti bonus ai loro portatori, inclusi bonus alle statistiche, effetti all'impatto, nuovi tratti e molto altro.\n\nIl Fabbro nel tuo castello ti permette di creare e potenziare gli Artefatti. Per farlo, devi pagargli una certa quantità di {RES_BRIMSTONE} per i suoi servizi.",你的每個生物可以裝備一件神器。神器為其持有者提供強大的加成，包括屬性加成、命中效果、新特性等等。\n\n你城堡中的鐵匠可以讓你製作和強化神器。為了這麼做，你必須支付他一定數量的{RES_BRIMSTONE}作為他的服務費用。,你的每个生物都可以装备一件神器。神器为持有者提供强大的加成，包括属性值加成、承受伤害时效果、新特性等等。\n\n城堡中的铁匠可以帮你制作和强化神器。要获得他的服务，你必须支付一定量的{RES_BRIMSTONE}。,"당신의 생물들은 각각 하나의 유물을 장착할 수 있습니다. 유물은 착용자에게 능력치 보너스, 타격 효과, 새로운 특성 등 강력한 혜택을 부여합니다.\n\n성에 있는 대장장이를 통해 유물을 제작하고 강화할 수 있습니다. 이를 위해서는 그의 서비스에 대한 대가로 일정량의 {RES_BRIMSTONE}을 지불해야 합니다.","Każde z twoich stworzeń może wyposażyć jeden Artefakt. Artefakty zapewniają potężne bonusy swoim nosicielom, w tym premie do statystyk, efekty przy trafieniu, nowe cechy i wiele więcej.\n\nKowal w twoim zamku pozwala ci tworzyć i ulepszać Artefakty. Aby to zrobić, musisz zapłacić mu określoną ilość {RES_BRIMSTONE} za jego usługi.","Кожна з ваших істот може спорядити один Артефакт. Артефакти надають потужні бонуси своїм носіям, включаючи бонуси до характеристик, ефекти при влучанні, нові риси та багато іншого.\n\nКоваль у вашому замку дозволяє вам створювати та вдосконалювати Артефакти. Щоб зробити це, ви повинні заплатити йому певну кількість {RES_BRIMSTONE} за його послуги.","Elk van je wezens kan één Artefact uitrusten. Artefacten geven krachtige bonussen aan hun dragers, waaronder statistische bonussen, effecten bij treffen, nieuwe eigenschappen en nog veel meer.\n\nDe Smid in je kasteel stelt je in staat om Artefacten te maken en te verbeteren. Om dit te doen, moet je hem een bepaalde hoeveelheid {RES_BRIMSTONE} betalen voor zijn diensten.","Her yaratığınız bir Eser kuşanabilir. Eserler, taşıyıcılarına istatistik bonusları, vuruş etkileri, yeni özellikler ve çok daha fazlasını içeren güçlü bonuslar sağlar.\n\nKalenizdeki Demirci, Eserleri üretmenize ve geliştirmenize olanak tanır. Bunu yapabilmek için, hizmetleri karşılığında ona belirli miktarda {RES_BRIMSTONE} ödemeniz gerekir."
L_CODD_ARTIFACTS_CRAFTING,,"Artifacts can be acquired by visiting the Blacksmith in your castle and using the [menu_smith_forge] Craft option.\n\nWhen you Craft an Artifact, you'll need to choose one of five types of Artifacts. Each type offers a different stat bonus.\n\nAfter you Craft an Artifact, you can equip it to your creatures from the [menu_items] Items screen via the main menu.",アーティファクトは、城の鍛冶屋を訪れて[menu_smith_forge]クラフトオプションを使用することで入手できます。\n\nアーティファクトをクラフトする際、5種類のアーティファクトから1つを選ぶ必要があります。各タイプは異なるステータスボーナスを提供します。\n\nアーティファクトをクラフトした後、メインメニューの[menu_items]アイテム画面から、あなたの生物に装備させることができます。,"Artefakte können erworben werden, indem du den Schmied in deiner Burg besuchst und die [menu_smith_forge] Herstellen-Option verwendest.\n\nWenn du ein Artefakt herstellst, musst du einen von fünf Artefakttypen auswählen. Jeder Typ bietet einen anderen Attributsbonus.\n\nNachdem du ein Artefakt hergestellt hast, kannst du ihn über den [menu_items] Gegenstände-Bildschirm im Hauptmenü an deine Kreaturen ausrüsten.","Les Artéfacts peuvent être acquis en visitant le Forgeron dans votre château et en utilisant l'option [menu_smith_forge] Fabriquer.\n\nLorsque vous fabriquez un Artéfact, vous devrez choisir l'un des cinq types d'Artéfacts. Chaque type offre un bonus de statistique différent.\n\nAprès avoir fabriqué un Artéfact, vous pouvez l'équiper sur vos créatures depuis l'écran [menu_items] Objets via le menu principal.","Los Artefactos pueden adquirirse visitando al Herrero en tu castillo y usando la opción [menu_smith_forge] Forjar.\n\nCuando Forjes un Artefacto, deberás elegir uno de los cinco tipos de Artefactos. Cada tipo ofrece un bono de estadística diferente.\n\nDespués de Forjar un Artefacto, puedes equiparlo a tus criaturas desde la pantalla de [menu_items] Objetos a través del menú principal.","Artefatos podem ser adquiridos visitando o Ferreiro em seu castelo e usando a opção [menu_smith_forge] Criar.\n\nQuando você Cria um Artefato, precisará escolher um dos cinco tipos de Artefatos. Cada tipo oferece um bônus de atributo diferente.\n\nDepois de Criar um Artefato, você pode equipá-lo em suas criaturas na tela de [menu_items] Itens através do menu principal.","Артефакты можно получить, посетив Кузнеца в вашем замке и выбрав опцию [menu_smith_forge] Создать.\n\nКогда вы создаете Артефакт, вам нужно выбрать один из пяти типов Артефактов. Каждый тип дает различный бонус к характеристикам.\n\nПосле создания Артефакта вы можете экипировать его на ваших существ на экране [menu_items] Предметы через главное меню.","Gli Artefatti possono essere acquisiti visitando il Fabbro nel tuo castello e utilizzando l'opzione [menu_smith_forge] Forgia.\n\nQuando forgi un Artefatto, dovrai scegliere uno dei cinque tipi di Artefatti. Ogni tipo offre un bonus statistico diverso.\n\nDopo aver forgiato un Artefatto, puoi equipaggiarlo alle tue creature dalla schermata [menu_items] Oggetti tramite il menu principale.",神器可以透過前往城堡中的鐵匠並使用[menu_smith_forge]鍛造選項來獲得。\n\n當你鍛造神器時，你需要選擇五種神器類型之一。每種類型都提供不同的屬性加成。\n\n鍛造神器後，你可以從主選單的[menu_items]物品畫面為你的生物裝備神器。,神器可以通过访问你城堡中的铁匠并使用[menu_smith_forge]锻造选项来获得。\n\n当你锻造神器时，你需要选择五种神器类型之一。每种类型都提供一种不同的属性值加成。\n\n锻造神器后，你可以通过主菜单中的[menu_items]物品界面将其装备到你的生物身上。,"유물은 성에 있는 대장장이를 방문하여 [menu_smith_forge] 제작 옵션을 사용하여 획득할 수 있습니다.\n\n유물을 제작할 때, 다섯 가지 유형의 유물 중 하나를 선택해야 합니다. 각 유형은 서로 다른 스탯 보너스를 제공합니다.\n\n유물을 제작한 후, 메인 메뉴의 [menu_items] 아이템 화면에서 생물에게 장착할 수 있습니다.","Artefakty można zdobyć, odwiedzając Kowala w twoim zamku i korzystając z opcji [menu_smith_forge] Wytwórz.\n\nGdy wytwarzasz Artefakt, musisz wybrać jeden z pięciu rodzajów Artefaktów. Każdy rodzaj oferuje inny bonus do statystyk.\n\nPo wytworzeniu Artefaktu możesz wyposażyć w niego swoje stworzenia z ekranu [menu_items] Przedmioty dostępnego z menu głównego.","Артефакти можна отримати, відвідавши Коваля у вашому замку та використавши опцію [menu_smith_forge] Створити.\n\nКоли ви Створюєте Артефакт, вам потрібно вибрати один із п'яти типів Артефактів. Кожен тип надає різний бонус до характеристик.\n\nПісля того, як ви Створили Артефакт, ви можете спорядити ним своїх істот з екрану [menu_items] Предмети через головне меню.","Artefacten kunnen worden verkregen door de Smid in je kasteel te bezoeken en de [menu_smith_forge] Vervaardigen-optie te gebruiken.\n\nWanneer je een Artefact vervaardigt, moet je kiezen uit vijf soorten Artefacten. Elk type biedt een andere statusbonus.\n\nNadat je een Artefact hebt vervaardigd, kun je het uitrusten bij je wezens via het [menu_items] Voorwerpen-scherm in het hoofdmenu.","Eserler, kalenizde Demirciyi ziyaret ederek ve [menu_smith_forge] Üret seçeneğini kullanarak elde edilebilir.\n\nBir Eser ürettiğinizde, beş Eser türünden birini seçmeniz gerekecek. Her tür farklı bir istatistik bonusu sunar.\n\nBir Eser ürettikten sonra, ana menüdeki [menu_items] Eşyalar ekranından yaratıklarınıza takabilirsiniz."
